Year,Month,Day,Source,Title,Body,Link
2024,Feb,16,EN,"Rubber workers get certified, coconut pluckers and toddy tappers to follow","SLs National Apprentice and Industrial Training Authority is working with the Ministry of Agriculture and Plantation Industry to upskill informal sector workers in the country. 169 rubber workers, or those who harvest the sap, were awarded NVQ-3 certificates by NAITA in a first for the country, on Thursday (15) at the Agalawatta Rubber Research Institute. Today these rubber harvesters were given nationally and internationally recognised competency certificates. more..",https://economynext.com/sri-lankas-rubber-workers-get-certified-coconut-pluckers-and-toddy-tappers-to-follow-151178/
2024,Feb,20,ST,SLINTECs coconut husk natural dye to restyle textile industry,"SL Institute of Nanotechnology (SLINTEC) is set to revolutionise the textile industry with its latest breakthrough  a natural dye from coconut husks, with an estimated value of nearly US$50 million after commercialisation. This innovative development comes on the heels of SLINTECs successful creation of a natural dye from king coconut husks, known as Kingco. Officials said that currently the bulk testing on this latest natural coconut husk dye is being conducted for more..",https://www.sundaytimes.lk/240218/business-times/slintecs-coconut-husk-natural-dye-to-restyle-textile-industry-548887.html
2024,Feb,26,TM,"Sri Lanka exporters to maintain king coconut prices at Rs 2,000","Minister Mahinda Amaraweera stated that in a move to bolster SL's position as a leading exporter of king coconuts, exporters have agreed to uphold prices at 2000 rupees per fruit. Accordingly, the decision came amidst plans to expand king coconut cultivation, with the inauguration of the second king coconut cultivation village near Murutawela Raluwa village. The initiative aims to meet the growing demand for SL king coconuts, particularly in UAE & other int'l markets. more..",https://www.themorning.lk/articles/ds2hF5tZkMoOx8u3GubZ
2024,Mar,4,CT,High coconut prices see increase in restaurant food cost,"Due to the significant rise in coconut prices, an essential ingredient for preparing sweets for the upcoming Sinhala and Tamil New Year festival, All-Ceylon Restaurant Owners Association (ACROA) has forecasted a substantial increase in the price of coconut oil. ACROA President Harshana Rukshan emphasised the need to adjust food packet prices due to the rapid surge in coconut prices. He highlighted the current cost of a normal-sized coconut has skyrocketed from Rs 60 to 80 more..",https://ceylontoday.lk/2024/03/04/high-coconut-prices-see-increase-in-restaurant-food-cost/
2024,Mar,24,ST,"Lack of inputs, policy bungling contribute to volatile price of coconuts and oil","The scarcity of coconuts in Sri Lanka, mainly due to a lack of fertiliser, will probably reduce supply and push up prices further. As most curries use coconut milk, the rapidly rising prices will have a significant impact on prepackaged rice and curry meals, consumer and civil rights activist Asela Sampath believes. People will switch to alternatives or cook without coconut oil, he predicts. Non-communicable diseases could increase. more..",https://www.sundaytimes.lk/240317/news/lack-of-inputs-policy-bungling-contribute-to-volatile-price-of-coconuts-and-oil-551616.html
2024,Mar,26,DM,"Rs. 3,439 million earned by exporting coconut water","An income of Rs. 3,439 million was earned in February this year by exporting coconut water from SL, Coconut Development Authority (CDA) said. According to the data from the CDA, the amount earned by exporting coconut water in Feb 2023 is Rs. 2,705 million. There has been an increase in export income of Rs. 734 million by the pre-spring months of this year compared to last year, CDA Chairman Professor Roshan Perera said. These facts were revealed during more..",https://www.dailymirror.lk/breaking-news/Rs-3-439-million-earned-by-exporting-coconut-water/108-279575
2024,Mar,27,DN,85 villages selected to cultivate king coconut,"Ministry of Agriculture and Plantation Industries has selected 85 villages in SL as king coconut cultivation model villages for export oriented. 50,000 king coconut saplings are to be planted in these 85 villages this year and Homagama Dampe village has been chosen as the first king coconut cultivation model village in Colombo district. Accordingly, distribution of king coconut saplings to 100 farm families of Dhampe village took place today at more..",https://www.dailynews.lk/2024/03/27/admin-catagories/breaking-news/469149/85-villages-selected-to-cultivate-king-coconut/
2024,Apr,12,ST,Hot weather brings bad news of white fly infestation in coconut trees,"Agrarian authorities have introduced a biological control agent to curb white fly infestations in coconut trees, which have been made worse by the prevailing heat that creates a conducive environment for the infestation. The biological control agent, Encarsia guadeloupe, one of the parasitoid species, was applied in both forms (live and eggs) to small scale coconut farms as a pilot project in several regions of the Northern Province. Thevarajah Vaigunthan, Regional Head of more..",https://www.sundaytimes.lk/240407/news/hot-weather-brings-bad-news-of-white-fly-infestation-in-coconut-trees-554058.html
2024,Jun,11,FT,"Parliamentary Committee pushes for removal of barriers in toddy, kithul, palm, coconut...","In an effort to boost agricultural exports, the Sectoral Oversight Committee on National Economic and Physical Plans has instructed relevant officials to eliminate obstacles in the local production and export of toddy, kithul, palm and coconut-related products. This directive came during a recent meeting chaired by Committee Chairman and MP Mahindananda Aluthgamage. Key Govt institutions, including the Excise Department and the Customs Dept, more..",https://www.ft.lk/front-page/Parliamentary-Committee-pushes-for-removal-of-barriers-in-toddy-kithul-palm-coconut-products/44-762919
2024,Jun,18,FT,Coconut oil price surge sparks outcry from consumer and industry groups,"All Ceylon Traditional Coconut Oil Manufacturers Association (ACTCOMA) and the National Consumer Front (NCF) have voiced strong concerns over the recent surge in coconut oil prices, labelling the increase as unfair to consumers and local industries already struggling with a high cost-of-living.  ACTOMA Convener Buddhika De Silva attributed this increase to coconut oil importers hoarding stocks in anticipation of more..",https://www.ft.lk/front-page/Coconut-oil-price-surge-sparks-outcry-from-consumer-and-industry-groups/44-763199
2024,Jun,18,CT,King Coconut exports hit by white fly menace,"The Coconut Development Authority has reported a 36 per cent drop in King coconut (Thambili) exports due to damage inflicted by white flies on King coconut cultivations in SL. According to the Authority, the spread of white flies in coconut plantations has significantly impacted King coconut plantations.  The King coconut crops have suffered more extensive damage compared to regular coconut crops, as white flies are particularly attracted to yellow and orange colours. more..",https://ceylontoday.lk/2024/06/18/king-coconut-exports-hit-by-white-fly-menace/
2024,Jun,19,FT,Coconut Development Authority rejects price hike for coconut oil,"The Coconut Development Authority (CDA) announced yesterday that there is no justifiable reason for the recent spike in coconut oil prices in the market.  CDA Chairman Prof. Roshan Perera citing an analysis of current market conditions, stated that there have been no recent tax increases on imported coconut oil. He revealed that as of May this year, 42,000 tons of coconut oil have been imported into Sri Lanka, marking a twofold increase compared to the previous year. more..",https://www.ft.lk/business/Coconut-Development-Authority-rejects-price-hike-for-coconut-oil/34-763223
2024,Jun,25,TM,Coconut oil: Local producers bemoan support to importers,"Despite claims that the authorities are seeking to uplift the local coconut oil industry, in reality, coconut oil importers seem to be receiving more support from the authorities than local coconut oil producers, industry representatives alleged. They claimed that the taxes applicable to imported coconut oil has been reduced by around Rs. 200, which they pointed out is a significant reduction, while the VAT applicable to more..",https://www.themorning.lk/articles/e6p61lcaQmvMHWr7WAl2
2024,Jul,17,DM,"Prices of fertilizers for cinnamon, tea, coconut to be reduced","State Fertilizer Company was advised to reduce the prices of fertilizers used for plantation crops such as cinnamon, tea and coconut. Minister gave these instructions following a discussion today at the Ministry regarding the reduction of fertilizer prices. Accordingly, State Fertilizer Company chairman, Dr. Jagath Perera said the prices of the five types of fertilizers produced by the State Fertilizer Company and used for cinnamon, tea and coconut, will be reduced by more..",https://www.dailymirror.lk/breaking-news/Prices-of-fertilizers-for-cinnamon-tea-coconut-to-be-reduced/108-287449
2024,Aug,2,DM,"300,000 parasites distributed to control whitefly spread in coconut, king coconut...","More than 300,000 'Encarsia Guadeloupe' parasites were introduced by the Agriculture Department this year to control the spread of whitefly in coconut and king coconut plantations, the Coconut Cultivation Board said. The Agriculture Department reported that whitefly damage to coconut plantations is currently being observed in several areas. However, due to rain in the Western Province and some other areas, this damage has decreased somewhat. more..",https://www.dailymirror.lk/breaking-news/300-000-parasites-distributed-to-control-whitefly-spread-in-coconut-king-coconut-plantations/108-288614
2024,Sep,5,EN,Coconut Development Authority to get more powers to regulate oil quality,"SL will give its Coconut Development Authority powers to regulate the quality of imported edible oils such as coconut and palm oil, a govt statement said. Minister Mahinda Amaraweera said his proposal to empower the CDA received Cabinet approval. This was To protect the coconut oil industry in Sri Lanka, to ascertain the quality of coconut oil produced in the country, and to regulate the quality of imported oil. more..",https://economynext.com/sri-lankas-coconut-development-authority-to-get-more-powers-to-regulate-oil-quality-178867/
2024,Oct,6,AD,PHIs issue notice over imported coconut oil,"The Public Health Inspectors Union has reassured the public that there is no need for undue concern regarding imported coconut oil.   Commenting regarding the rising suspicions surrounding the safety and quality of coconut oil entering Sri Lanka, the Chairman of the Public Health Inspectors Union Upul Rohana said: When coconut oil is imported to Sri Lanka, a special inspection is conducted by food inspectors from the Food Control Unit at Sri Lanka Customs. more..",https://www.adaderana.lk/news/102471/phis-issue-notice-over-imported-coconut-oil-
2024,Oct,7,AD,PHIs issue notice over imported coconut oil,"Public Health Inspectors Union has reassured the public that there is no need for undue concern regarding imported coconut oil.   Commenting regarding the rising suspicions surrounding the safety and quality of coconut oil entering Sri Lanka, the Chairman of the Public Health Inspectors Union Upul Rohana said: When coconut oil is imported to Sri Lanka, a special inspection is conducted by food inspectors from the Food Control Unit at SL Customs. more..",https://www.adaderana.lk/news.php?nid=102471
2024,Oct,8,TM,Coconut oil: Local producers want chemically refined oil differentiated,"The authorities should urgently pay attention to long overdue requests for a system for consumers to distinguish chemically refined oil, which is often sold as coconut oil, as more and more such oil products are entering the local market, local coconut oil manufacturers urged. Pointing out that millions of kilograms of such oil had entered the local market by the end of August of this year, they said that the requests made since 2019 seeking a system to properly label them have not been fulfilled. more..",https://www.themorning.lk/articles/Ko9m0hGgYpXNIz6p3wGj
2024,Oct,10,DM,Concerns rise over heavy metal contamination in coconut oil: ACTCOMA,"Amid the growing concerns about the dumping of chemically refined oil labelled as coconut oil in the local market, the govt is urged to establish a transparent mechanism to differentiate chemically refined oil from natural coconut oil. All Ceylon Traditional Coconut Oil Manufacturers Association (ACTCOMA) reported that 80,000 metric tonnes of processed oil, derived from refining, bleaching and deodorising (RBD), have entered the market and are being sold as coconut oil, more..",https://www.dailymirror.lk/business-news/Concerns-rise-over-heavy-metal-contamination-in-coconut-oil-ACTCOMA-demands-regulatory-action/273-293442
2024,Oct,21,Island,"Drop in tea and rubber production, coconut cultivations put on a brave face","During the first eight months of 2024, tea production saw a year-on-year decline, primarily due to unfavourable dry weather in March and April. However, production recovered in the subsequent months as weather conditions improved. Rubber production, although increasing steadily at the start of the year, experienced a year-on-year drop from January to August, largely due to adverse weather that affected tapping operations, particularly in the second quarter. In contrast, more..",https://island.lk/drop-in-tea-and-rubber-production-coconut-cultivations-put-on-a-brave-face/
2024,Oct,23,DM,Mobile coconut sale from today at Rs. 100-120 each,"Following a mobile coconut sales programme, the Coconut Development Authority (CDA) will provide coconuts at a retail price between Rs. 100 and Rs. 120 from today. CDA said that the mobile coconut sales programme was launched to offer consumers affordable prices. The first phase of the programme was launched in Colombo, Sri J'pura Kotte and the Kaduwela Municipal Council areas. Mobile coconut sales vehicles have been deployed near the Welikada Police Station in Colombo, more..",https://www.dailymirror.lk/breaking-news/Mobile-coconut-sale-from-today-at-Rs-100-120-each/108-294366
2024,Oct,27,ST,Coconut production hit by 40% drop,"SLs coconut production has seen a drop of 40% and this is notably felt at the Coconut Auction in Colombo where numbers have dwindled significantly primarily attributed to the effect of the ban on fertiliser application, white fly disease and increased exports. This significant drop in coconuts is due to the ban on fertiliser application several years back and the effect of this is being felt only now, an official at the Coconut Development Board told The Sunday Times Business. more..",https://www.sundaytimes.lk/241027/business-times/coconut-production-hit-by-40-drop-575033.html
2024,Oct,29,AN,International turmoil and whitefly badly hit Sri Lankas coconut sector,"Long queues to buy coconuts have become commonplace in Colombo and its suburbs because of a 40% drop in domestic production. Supplies have fallen significantly as evinced in last week's coconut auction in the capital, mainly due to a ban on fertiliser, damages caused by the whitefly, and increased exports. Overall coconut production dropped to about 400,000 nuts, down from more..",https://www.asianews.it/news-en/International-turmoil-and-whitefly-badly-hit-Sri-Lanka%26rsquo%3Bs-coconut-sector-61803.html
2024,Oct,30,DN,Sri Lanka Coconut based products featured for first time at Saudi Agriculture Expo 2024,"Embassy of Sri Lanka in Riyadh, in collaboration with the Coconut Development Authority of SL, organised the first ever participation of ten Sri Lankan companies manufacturing coconut-based products, at the 41st edition of the Saudi Agriculture Expo 2024 in Riyadh, held from October 21-24. Ambassador of Sri Lanka to Saudi Arabia Ameer Ajwad officially inaugurated the Sri Lankan pavilion at the Riyadh International Convention and Exhibition Center. more..",https://www.dailynews.lk/2024/10/30/business/663193/sri-lanka-coconut-based-products-featured-for-first-time-at-saudi-agriculture-expo-2024/
2024,Nov,5,ST,Coconut imports to fill gap of exporting products market,SL govt will be importing stocks of coconut kernels in a bid to assist the thriving coconut export market in the wake of increased global prices for the product. The authorities believe that there is a mafia that is controlling the increased prices in the domestic market. CDA Chairman Shantha Ranatunga said that a Cabinet paper has already been prepared which will give authority for exporters to import any amount of stocks of coconut kernels as required with no restriction on quantity. more..,https://www.sundaytimes.lk/241103/business-times/coconut-imports-to-fill-gap-of-exporting-products-market-575645.html
2024,Nov,8,Island,SLs coconut price hike has roots in past erratic policies on fertilizer use: CDA,"SLs coconut industry is facing a significant crisis, with production levels plummeting from three billion nuts annually to just 2.85 billion nuts. Erratic policies of previous govts regarding fertilizer use have played a key role in precipitating this situation, Coconut Development Authority (CDA) chairman said. He highlighted that the impact of foreign exchange fluctuations has led many farmers to neglect best practices in nurturing coconut trees, thus exacerbating the problem. more..",https://island.lk/sls-coconut-price-hike-has-roots-in-past-erratic-policies-on-fertilizer-use-cda-chairman/
2024,Dec,2,DM,Coconut prices exceed Rs. 200 in local markets,"The price of coconuts across various areas of the country has reportedly increased, with the cost of a single coconut in the local market exceeding Rs. 200. Reports indicate that in the Matale district, coconut prices range from between Rs. 200 and Rs. 230. According to some retail shops, this price hike is due to a prevailing shortage in the local market.  Meanwhile, consumers have expressed concerns over sellers restricting their ability to select coconuts. more..",https://www.dailymirror.lk/latest-news/Coconut-prices-exceed-Rs-200-in-local-markets/342-297180
2024,Dec,4,EN,"Sri Lanka goods exports rise 18.22% in Oct 2024, apparels, tea, rubber, coconut up","Sri Lankas goods exports grew 18.22% from a year ago to US$ 1.09 billion in October 2024, the islands export promotion office said, helped by a spike in exports of apparel and textiles, tea, rubber based products, coconut based products, and spics and concentrates. Apparel and textiles rose 21.77% from last year to US$ 430.21 million in October 2024. Exports to the USA and UK increased 23.28% and more..",https://economynext.com/sri-lanka-goods-exports-rise-18-22-pct-in-october-2024-apparels-tea-rubber-coconut-up-122870/
2024,Dec,4,NW,Rice & coconuts: Update from Trade Minister,"Minister of Trade Wasantha Samarasinghe has outlined measures taken to ensure the continuous supply of essential foods during the upcoming festive season. He said that Rice Millers have agreed to supply 200,000 kilos of rice daily with effect from today.  He said the rice will be supplied to the local market via state-owned retail chain, Lanka Sathosa at a controlled price. Minister of Trade further announced that one million coconuts will also be sold through Sathosa outlets more..",https://www.newswire.lk/2024/12/04/rice-coconuts-update-from-trade-minister/
2024,Dec,6,Island,Decrease in fertiliser input leads to drastic drop in coconut output,"A decrease in the fertiliser input has been one of the main reasons for a drop in the coconut harvest, Chairman of the Coconut Cultivation Board (CCB), Saman Dewage says, There was no fertiliser for about two years and now the price of fertiliser is very high, he said. Extreme weather events due to climate change also contributed to the decline in coconut production. Pollination drops significantly when more..",https://island.lk/decrease-in-fertiliser-input-leads-to-drastic-drop-in-coconut-output/
2024,Dec,9,TM,High coconut prices: Consumers going nuts without relief,"No relief appears to be in sight for the escalating coconut prices as industry experts caution that significant reductions could take at least six months, even if immediate measures are implemented. Experts estimate it would take another two-and-a-half years to fully stabilise the market. As a short-term solution to ease the burden on consumers, they suggest importing coconuts, particularly from countries like India or more..",https://www.themorning.lk/articles/WRFINOVo1ScsjRzQI6IQ
2024,Dec,9,TM,High coconut prices: Consumers going nuts without relief,"No relief appears to be in sight for the escalating coconut prices as industry experts caution that significant reductions could take at least six months, even if immediate measures are implemented. Experts estimate it would take another two-and-a-half years to fully stabilise the market. As a short-term solution to ease the burden on consumers, they suggest importing coconuts, particularly from countries like India or more..",https://www.themorning.lk/articles/WRFINOVo1ScsjRzQI6IQ
2024,Dec,9,ST,Sri Lanka plans to import coconuts after research study,SL authorities are working with the coconut manufacturers on the possibility of importing whole coconuts and coconut milk for the export industry aimed at reducing the burden on the existing shortage in the SL market. Ceylon Desiccated Coconut Manufacturers Association Secretary Jason Samaranayake said that they are currently working with the Coconut Research Institute (CRI) more..,https://www.sundaytimes.lk/241208/business-times/sri-lanka-plans-to-import-coconuts-after-research-study-579755.html
2024,Dec,10,TM,Thenot so nice storyof SL coconuts,"On a tranquil morning, a resident of Ratnapura, Chinthaka Pradeep, stands under the shade of a towering coconut tree in his garden; its leaves swaying gently in the breeze. He looks up, scanning the tree for coconuts as a new year is approaching, but, the sight is disappointing. ""There was a time when each tree gave us a very good harvest,"" he says with a sigh. Across SL, from Southern coconut plantations to those in more..",https://www.themorning.lk/articles/BlAxOZgwwxF0hdASgO5I
2024,Dec,10,TM,SJB wants fertiliser for coconut growers,"Claiming that the importation of coconuts will not control coconut prices in the local market, SJB MP Nalin Bandara urged the Govt to amend the laws applicable to coconuts and to take stringent action to ensure that the countrys coconut cultivation is up to the standards. He said that the Govt must either devise a mechanism to provide fertiliser for small-scale coconut cultivators and those cultivating coconut in their gardens or provide a relief package for them. more..",https://www.themorning.lk/articles/E5fHGW8d2LBuWlybLGG1
2024,Dec,13,EN,Coconut auction postponed for second week due to lack of nuts,"SLs weekly coconut auction was not held for the second consecutive week due to a lack of coconuts, an official has said.  We did not receive enough [coconuts] to have an auction, a Coconut Development Board official said. Minister of Trade Wasantha Samarasinghe told parliament on December 5, that there was no shortage in the market for coconuts but a shortage being artificially created by a mafia. Samarasinghe was replying to a question raised by SLPP MP D V Chanaka. more..",https://economynext.com/sri-lanka-coconut-auction-postponed-for-second-week-due-to-lack-of-nuts-192544/
2024,Dec,14,DM,Ranwalas title outweighs rice and coconuts,"The moral high ground occupied by NPP govt has been threatened by the issues surrounding the title Dr. used by Speaker Asoka Sapumal Ranwala after many people started questioning and challenging the authenticity of it.  The sudden eruption of this controversy seems to have left the NPP at a loss and even an otherwise witty Minister Nalinda Jayatissa who is also holding the same title but in the medical field, evaded the questions posed by the journalists on more..",https://www.dailymirror.lk/opinion/Ranwalas-Title-Outweighs-Rice-and-Coconuts/172-298103
2024,Dec,14,DM,Extreme heat worsens coconut shortage,"The high temperatures experienced during the first 3 months of this year have worsened SLs ongoing coconut shortage, alongside the increasing population of toque macaques, Head of the Dept of Crop Science at the Ruhuna Uni and Senior Lecturer Professor K.K.I.U. Arunakumara said. He revealed that the number of coconut plants cultivated annually in SL has dropped to just seven million.  Globally, 92 countries produce coconuts, with Sri Lanka ranking fourth. more..",https://www.dailymirror.lk/breaking-news/Extreme-heat-worsens-coconut-shortage-in-Sri-Lanka/108-298070
2024,Dec,15,ST,Cardinal spreads the joy of giving with coconuts (at a price no doubt)!,"Lo and behold the Cardinal comes bearing gifts of coconuts heralding new joy for the govt in its efforts to assist in providing a continuous supply of nuts to the local market made available to consumers at Sathosa outlets at guaranteed prices (Rs.130). While it is not clear the extent of coconut lands owned by the Catholic Church, a cashew and coconut estate in Mundalama, Puttalam owned by the Church with an extent of about 700 acres will be supplying the first consignment of coconuts more..",https://www.sundaytimes.lk/241215/business-times/cardinal-spreads-the-joy-of-giving-with-coconuts-at-a-price-no-doubt-580438.html
2024,Dec,17,EN,Coconut production dropped 17.8% in Sept,"Coconut production in Sri Lanka declined by 17.8% in September this year compared to September 2023, central bank data showed. Coconut production experienced a significant decline of 17.8% in September 2024, the CBSL agriculture data bulletin for November stated. Coconut prices in the domestic market have been steadily rising since October. The wholesale price for a large nut was between 160-170 rupees and 130-140 rupees for small nuts on Dec 16. more..",https://economynext.com/sri-lanka-coconut-production-dropped-17-8-pct-in-september-cbsl-194675/
2024,Dec,17,EN,Coconut production dropped 17.8% in Sept,"Coconut production in Sri Lanka declined by 17.8% in September this year compared to September 2023, central bank data showed. Coconut production experienced a significant decline of 17.8% in September 2024, the CBSL agriculture data bulletin for November stated. Coconut prices in the domestic market have been steadily rising since October. The wholesale price for a large nut was between 160-170 rupees and 130-140 rupees for small nuts on Dec 16. more..",https://economynext.com/sri-lanka-coconut-production-dropped-17-8-pct-in-september-cbsl-194675/
2024,Dec,18,AD,Fertilizer subsidies for coconut plantation owners,"Deputy Minister Samantha Vidyarathna announced plans to provide fertilizer subsidies to coconut plantation owners as a measure to resolve the prevailing coconut shortage in the country. Deputy Minister revealed that out of the 55,000 metric tons of fertilizer recently imported, a total of 27,500 metric tons will be allocated for coconut cultivation. Our ministrys coconut plantations, spanning tens of thousands of acres, have not been fertilized for five years, more..",https://www.adaderana.lk/news.php?nid=104324
2024,Dec,19,TM,Half of recent fertiliser imports for coconuts,"Minister of Plantations Samantha Vidyarathna announced plans to provide fertiliser subsidies to coconut plantation owners as a measure to resolve the prevailing coconut shortage. He revealed that out of the 55,000 metric tonnes (MT) of fertiliser recently imported, a total of 27,500 MT will be allocated for coconut cultivation. The Ministrys coconut plantations, spanning tens of thousands of acres, have not been fertilised for five years, resulting in reduced harvests. more..",https://www.themorning.lk/articles/fYtuyHnIbMF9KAfffR6C
2024,Dec,21,ST,Batty over coconuts,"There was a time many decades ago when coconuts were available in abundance prompting that famous song by baila maestro M.S. Fernando  Pol-pol-popol-pol-pol-pol-Lankawe watuwala wawena pol (Coconuts grown in the gardens of SL), where most homes in SL (and at that time with a large or small garden) had coconut trees. The coconut for your cooking needs and that delicious pol sambol came from the home garden and residents rarely ventured out to buy more..",https://www.sundaytimes.lk/241215/business-times/batty-over-coconuts-580418.html
2024,Dec,27,ST,Coconut likely to become anessential commodity,"Coconut industry-based authorities are looking at the possibility of imposing the essential commodity tag on coconuts in a bid to contain prices at levels as indicated by the govt. The authorities are finding it hard to ensure that prices in the local market can be retained without surging from Rs.110 upto around Rs.200. Currently prices in supermarkets are at Rs.180 per coconut. As a result of this sudden surge in prices due to a shortage in supply,  authorities are trying to more..",https://www.sundaytimes.lk/241222/business-times/coconut-likely-to-become-an-essential-commodity-581113.html
2024,Dec,31,ST,"Coconut production drops sharply, while exporters rake in billions","SL exporters have shipped coconut and products based on coconuts worth US$782.32 million (Rs 228.84 billion) in the 11 months to November amid a severe domestic shortage, a sharp drop in production this year, and a substantial retail price increase of nuts as well as that of coconut oil. Data from the EDB show that export earnings of coconut and products based on coconut shot up at a high double-digit rate from January to November. more..",https://www.sundaytimes.lk/241229/news/coconut-production-drops-sharply-while-exporters-rake-in-billions-583264.html
2025,Jan,5,EN,"SL coconut prices rise 18%, hit all time high","Sri Lankas average coconut prices were up 18.32%, recording the highest price for a coconut in the weekly auction, data from the Coconut Development Authority showed. The weekly auction was not held in a month due to a lack of nuts. Average coconut prices were up to 129,699.00 for 1,000 nuts at the auction held on Jan 2, from 109,615.80 at the auction in November last year. The highest price was 130,000 for 1,000 nuts while the lowest was 120,000 for 1,000 nuts. more..",https://economynext.com/sri-lanka-coconut-prices-rise-18-pct-hit-all-time-high-197754/
2025,Jan,9,EN,Sri Lanka state imports of coconut kernels after crop shortfall,"Sri Lanka will allow state imports coconut kernels to be used by mills to make oil and other products, Minister Sunil Handunetti said. SL is currently facing a shortfall of coconuts and the country does not allow fresh nut to be imported due to fears of diseases coming in. We have decided to import kernels and give the mills, Minister  said. SL also exports powdered and creamed coconut milk and dessicated coconut. The country however allows coconut oil to be imported. more..",https://economynext.com/sri-lanka-state-imports-of-coconut-kernels-after-crop-shortfall-198750/
2025,Jan,10,ST,Growers want coconut auction back!,Coconut growers are in a quandary as to why the authorities have suspended the coconut auction. Growers opined that the auction was used as a benchmark in order to determine the prices at the retail market and suspending it will not get anyone anywhere. Concerns were raised on the suspension of the auction since the price fluctuation and subsequent increase would be impacted due to this. Small growers owning plots of about 10-15 acres of coconut land were able to earn more..,https://www.sundaytimes.lk/250105/business-times/growers-want-coconut-auction-back-583377.html
2025,Jan,14,ST,Coconut industry proposes fertiliser subsidies for growers,"The coconut industry has proposed a subsidy scheme be provided to the coconut growers in the small and medium scale category over a three year period with an allocation of Rs.3,370 million. Around 250,000 acres of coconut cultivation lands is being proposed to be provided the subsidy in 2025; 500,000 acres proposed to be covered during 2026 and 2027. The maximum amount per acre proposed to be allocated is Rs.45,000. This proposed subsidy scheme is to act as a support scheme more..",https://www.sundaytimes.lk/250112/business-times/coconut-industry-proposes-fertiliser-subsidies-for-growers-584039.html
2025,Jan,14,ST,Coconut industry proposes fertiliser subsidies for growers,"The coconut industry has proposed a subsidy scheme be provided to the coconut growers in the small and medium scale category over a three year period with an allocation of Rs.3,370 million. Around 250,000 acres of coconut cultivation lands is being proposed to be provided the subsidy in 2025; 500,000 acres proposed to be covered during 2026 and 2027. The maximum amount per acre proposed to be allocated is Rs.45,000. This proposed subsidy scheme is to act as a support scheme more..",https://www.sundaytimes.lk/250112/business-times/coconut-industry-proposes-fertiliser-subsidies-for-growers-584039.html
2025,Jan,17,ST,Coconut oil import scam leaks Rs.5 bn in tax evasion,"A tax increase on imports of coconut oil by the previous regime recently created another significant controversy involving systemic fraud and economic mismanagement. These alleged incidents of tax evasion and unfair market practices which claimed revenue losses of over Rs.5 billion quickly drew comparisons to Sri Lankas infamous sugar tax scam , resulting from manipulative schemes on the part of a few dominant importers. more..",https://www.sundaytimes.lk/250112/business-times/coconut-oil-import-scam-leaks-rs-5-bn-in-tax-evasion-584048.html
2025,Jan,21,EN,"Sri Lanka to grow 40,000 acres of coconut in the North","Sri Lanka expects to grow 40,000 acres of coconut in the North as part of efforts for long term expansion of the crop and also give free fertilizer to small holders Minister of Plantation and Community Infrastructure Samantha Viddyarathna said. SLs coconut prices have soared amid import controls and a crop shortfall. We have taken steps to grow 40,000 acres of coconut in the Northern coconut triangle, Minister said. more..",https://economynext.com/sri-lanka-to-grow-40000-acres-of-coconut-in-the-north-200630/
2025,Jan,22,FT,CCCI calls for urgent Govt action on local coconut crisis,"Ceylon Chamber of Coconut Industries (CCCI)  called for immediate Government intervention to address an unprecedented coconut shortage threatening both domestic consumption and the export potential of the industry. Prior to 2023, SLs annual coconut production typically ranged between 3000-4000 million nuts. However, this figure sharply dipped to 2,950 million in 2023 and further declined to 2,684 million in 2024. Based on data provided by CRI more..",https://www.ft.lk/front-page/CCCI-calls-for-urgent-Govt-action-on-local-coconut-crisis/44-772034
2025,Jan,25,DM,Govt braces for coconut products imports,"In order to avert a major coconut crisis in the coming months, Minister of Industry  Sunil Handunneththi and Minister of Plantation Samantha Vidyarathna will submit a joint cabinet paper next week to urgently import coconut-related products which will be a substitute for coconuts which are right now in severe shortage as well as relevant authorities to conduct a study on conditions applicable for coconut imports, more..",https://www.dailymirror.lk/breaking-news/Govt-braces-for-coconut-products-imports/108-300891
2025,Jan,27,TM,Coconut shortage: Govt in discussion with pvt. sector on imports,"Govt is considering the importation of coconut pieces required for export industries, stated the Ministry of Trade, Commerce, and Food Security. This, following calls from coconut exporters for permission to address the anticipated coconut shortage. Deputy Minister R.M. Jayawardena stated that a final decision on coconut imports is yet to be made. However, he mentioned that discussions are ongoing to allow companies or exporters to import coconuts according to their requirements. more..",https://www.themorning.lk/articles/A1F2fCujttTrYyvKN7mK
2025,Jan,27,TM,Coconut shortage: Govt in discussion with pvt. sector on imports,"Govt is considering the importation of coconut pieces required for export industries, stated the Ministry of Trade, Commerce, and Food Security. This, following calls from coconut exporters for permission to address the anticipated coconut shortage. Deputy Minister R.M. Jayawardena stated that a final decision on coconut imports is yet to be made. However, he mentioned that discussions are ongoing to allow companies or exporters to import coconuts according to their requirements. more..",https://www.themorning.lk/articles/A1F2fCujttTrYyvKN7mK
2025,Jan,30,EN,Sri Lanka semi-processed coconut import approval soon: Deputy Minister,"Sri Lankas cabinet approval will be sought shortly to import semi-processed coconut products for export amid a domestic crop shortfall, Deputy Minister Chaturanga Abeysinghe said. SLs coconut industry including growers has lobbied for coconut import tide over a shortfall projected for the first half of 2025 in particular and avoid losing export markets. A cabinet paper seeking approval for imports will go the cabinet next week, Abeysinghe told an economic forum more..",https://economynext.com/sri-lanka-semi-processed-coconut-import-approval-soon-deputy-minister-202373/
